"KS" "Kuiper" "AD" "CvM" "W" "ZA" "ZK" "ZC" "Wassp1" "EP large Pearson" "ES large Pearson" "EP small Pearson" "ES small Pearson" "EP large LR-m" "ES large LR-m" "EP small LR-m" "ES small LR-m"
"0" 0.055 0.055 0.051 0.058 0.064 0.056 0.044 0.054 0.042 0.02 0.042 0.06 0.055 0.017 0.047 0.049 0.045
"1" 0.079 0.079 0.059 0.065 0.081 0.035 0.048 0.045 0.053 0.038 0.057 0.067 0.071 0.028 0.07 0.062 0.056
"2" 0.055 0.055 0.057 0.061 0.07 0.023 0.059 0.044 0.052 0.032 0.068 0.07 0.1 0.02 0.074 0.059 0.073
"3" 0.053 0.053 0.062 0.062 0.07 0.033 0.083 0.068 0.066 0.039 0.052 0.071 0.122 0.03 0.059 0.063 0.095
"4" 0.056 0.056 0.075 0.061 0.097 0.081 0.144 0.117 0.088 0.057 0.067 0.111 0.205 0.036 0.076 0.095 0.164
"5" 0.047 0.047 0.07 0.052 0.096 0.108 0.191 0.167 0.089 0.072 0.094 0.107 0.288 0.051 0.101 0.101 0.218
"6" 0.053 0.053 0.098 0.063 0.123 0.177 0.28 0.265 0.13 0.119 0.142 0.128 0.37 0.086 0.142 0.117 0.291
"7" 0.062 0.062 0.137 0.069 0.156 0.295 0.396 0.387 0.194 0.185 0.135 0.16 0.476 0.109 0.142 0.14 0.39
"8" 0.068 0.068 0.167 0.073 0.192 0.407 0.539 0.537 0.237 0.233 0.176 0.192 0.573 0.153 0.175 0.164 0.477
"9" 0.061 0.061 0.224 0.081 0.227 0.576 0.672 0.698 0.312 0.314 0.238 0.253 0.685 0.204 0.206 0.219 0.581
"10" 0.078 0.078 0.28 0.094 0.27 0.683 0.763 0.772 0.377 0.368 0.259 0.262 0.742 0.227 0.232 0.239 0.653
"11" 0.081 0.081 0.327 0.105 0.291 0.787 0.862 0.888 0.429 0.505 0.331 0.297 0.821 0.33 0.273 0.267 0.748
"12" 0.103 0.103 0.45 0.118 0.387 0.898 0.936 0.958 0.558 0.578 0.424 0.395 0.894 0.386 0.336 0.362 0.847
"13" 0.095 0.095 0.547 0.117 0.452 0.946 0.965 0.981 0.65 0.722 0.517 0.485 0.941 0.521 0.435 0.435 0.896
"14" 0.105 0.105 0.669 0.143 0.515 0.982 0.99 0.994 0.757 0.794 0.577 0.566 0.976 0.604 0.486 0.523 0.951
"15" 0.141 0.141 0.76 0.177 0.594 0.992 0.995 0.998 0.828 0.868 0.675 0.623 0.983 0.704 0.577 0.581 0.969
"16" 0.155 0.155 0.823 0.215 0.653 0.999 1 1 0.872 0.923 0.756 0.717 0.992 0.777 0.647 0.673 0.985
"17" 0.166 0.166 0.89 0.219 0.71 0.999 1 0.999 0.926 0.957 0.818 0.749 0.993 0.837 0.693 0.707 0.988
"18" 0.191 0.191 0.96 0.267 0.791 1 1 1 0.971 0.979 0.864 0.819 0.999 0.897 0.764 0.78 0.997
"19" 0.202 0.202 0.977 0.293 0.825 1 1 1 0.988 0.989 0.9 0.853 0.999 0.944 0.812 0.823 0.999
"20" 0.243 0.243 0.99 0.348 0.864 1 1 1 0.992 0.995 0.947 0.887 1 0.967 0.87 0.868 1
"21" 0.314 0.314 0.996 0.421 0.925 1 1 1 0.996 0.998 0.962 0.947 1 0.982 0.92 0.93 1
"22" 0.341 0.341 0.998 0.461 0.955 1 1 1 0.997 0.999 0.981 0.965 1 0.994 0.947 0.953 1
"23" 0.39 0.39 1 0.515 0.966 1 1 1 1 1 0.982 0.971 1 0.997 0.962 0.968 1
"24" 0.488 0.488 0.999 0.609 0.988 1 1 1 0.999 0.999 0.995 0.987 1 0.999 0.985 0.984 1
